,filename,xmin,ymin,xmax,ymax,wbc_type
431,_11_7456.jpeg,239.0,0.0,320.0,84.0,monocyte
432,_11_7478.jpeg,74.0,32.0,232.0,166.0,monocyte
433,_11_7489.jpeg,42.0,68.0,191.0,205.0,monocyte
434,_11_7514.jpeg,138.0,26.0,289.0,153.0,monocyte
435,_11_7607.jpeg,174.0,0.0,285.0,90.0,monocyte
436,_11_7943.jpeg,154.0,77.0,314.0,214.0,monocyte
437,_11_7948.jpeg,56.0,139.0,203.0,240.0,monocyte
438,_11_7961.jpeg,67.0,48.0,213.0,181.0,monocyte
439,_11_7998.jpeg,73.0,77.0,164.0,171.0,monocyte
440,_11_801.jpeg,169.0,34.0,313.0,164.0,monocyte
441,_11_8082.jpeg,44.0,109.0,188.0,228.0,monocyte
442,_11_8151.jpeg,127.0,59.0,287.0,194.0,monocyte
443,_11_8257.jpeg,139.0,61.0,260.0,177.0,monocyte
444,_11_8290.jpeg,38.0,0.0,196.0,112.0,monocyte
445,_11_8304.jpeg,96.0,130.0,235.0,240.0,monocyte
446,_11_8317.jpeg,110.0,140.0,299.0,240.0,monocyte
447,_11_8476.jpeg,170.0,13.0,267.0,111.0,monocyte
448,_11_8565.jpeg,68.0,134.0,211.0,240.0,monocyte
449,_11_8584.jpeg,87.0,128.0,220.0,240.0,monocyte
450,_11_8588.jpeg,99.0,112.0,220.0,240.0,monocyte
451,_11_8619.jpeg,37.0,19.0,184.0,163.0,monocyte
452,_11_8625.jpeg,115.0,114.0,206.0,205.0,monocyte
453,_11_8713.jpeg,65.0,72.0,207.0,207.0,monocyte
454,_11_9244.jpeg,69.0,61.0,198.0,176.0,monocyte
455,_11_9460.jpeg,134.0,44.0,276.0,184.0,monocyte
456,_11_9527.jpeg,99.0,0.0,205.0,61.0,monocyte
457,_11_9530.jpeg,74.0,120.0,207.0,240.0,monocyte
458,_11_9577.jpeg,134.0,24.0,244.0,154.0,monocyte
459,_11_9710.jpeg,225.0,68.0,320.0,180.0,monocyte
460,_11_9717.jpeg,94.0,58.0,209.0,182.0,monocyte
461,_11_9975.jpeg,136.0,49.0,287.0,190.0,monocyte
462,_11_9999.jpeg,34.0,123.0,175.0,240.0,monocyte
463,_12_1154.jpeg,140.0,54.0,259.0,176.0,monocyte
464,_12_1169.jpeg,21.0,32.0,160.0,155.0,monocyte
465,_12_127.jpeg,0.0,3.0,135.0,132.0,monocyte
466,_12_1310.jpeg,88.0,55.0,213.0,174.0,monocyte
467,_12_1344.jpeg,0.0,27.0,83.0,124.0,monocyte
468,_12_1347.jpeg,153.0,92.0,308.0,240.0,monocyte
469,_12_1348.jpeg,81.0,133.0,225.0,240.0,monocyte
470,_12_1377.jpeg,136.0,20.0,276.0,154.0,monocyte
471,_12_1380.jpeg,103.0,143.0,261.0,240.0,monocyte
472,_12_1463.jpeg,80.0,64.0,171.0,161.0,monocyte
473,_12_1499.jpeg,70.0,47.0,188.0,162.0,monocyte
474,_12_15.jpeg,141.0,0.0,286.0,105.0,monocyte
475,_12_1537.jpeg,138.0,57.0,247.0,179.0,monocyte
476,_12_1551.jpeg,104.0,48.0,219.0,158.0,monocyte
477,_12_1580.jpeg,51.0,145.0,212.0,240.0,monocyte
478,_12_1622.jpeg,69.0,148.0,212.0,240.0,monocyte
479,_12_169.jpeg,49.0,86.0,166.0,196.0,monocyte
480,_12_1815.jpeg,67.0,142.0,211.0,240.0,monocyte
481,_12_1899.jpeg,152.0,86.0,307.0,216.0,monocyte
482,_12_1951.jpeg,116.0,111.0,255.0,240.0,monocyte
483,_12_2192.jpeg,214.0,89.0,318.0,185.0,monocyte
484,_12_2213.jpeg,125.0,77.0,246.0,199.0,monocyte
485,_12_2216.jpeg,46.0,140.0,156.0,228.0,monocyte
486,_12_2246.jpeg,147.0,110.0,307.0,235.0,monocyte
487,_12_2251.jpeg,115.0,63.0,238.0,186.0,monocyte
488,_12_251.jpeg,154.0,54.0,252.0,150.0,monocyte
489,_12_2688.jpeg,122.0,0.0,251.0,63.0,monocyte
490,_12_2713.jpeg,149.0,0.0,257.0,83.0,monocyte
491,_12_2750.jpeg,145.0,0.0,307.0,106.0,monocyte
492,_12_2790.jpeg,53.0,81.0,204.0,211.0,monocyte
493,_12_280.jpeg,18.0,91.0,166.0,213.0,monocyte
494,_12_2815.jpeg,82.0,37.0,202.0,158.0,monocyte
495,_12_2840.jpeg,10.0,129.0,159.0,240.0,monocyte
496,_12_2903.jpeg,126.0,0.0,292.0,116.0,monocyte
497,_12_2998.jpeg,26.0,120.0,186.0,240.0,monocyte
498,_12_3024.jpeg,75.0,0.0,195.0,55.0,monocyte
499,_12_3092.jpeg,39.0,84.0,181.0,213.0,monocyte
500,_12_3112.jpeg,158.0,117.0,309.0,238.0,monocyte
501,_12_3174.jpeg,81.0,0.0,192.0,86.0,monocyte
502,_12_3177.jpeg,0.0,25.0,77.0,120.0,monocyte
503,_12_3202.jpeg,92.0,148.0,219.0,240.0,monocyte
504,_12_3278.jpeg,102.0,49.0,196.0,149.0,monocyte
505,_12_3360.jpeg,89.0,68.0,212.0,182.0,monocyte
506,_12_3406.jpeg,67.0,7.0,208.0,126.0,monocyte
507,_12_3506.jpeg,102.0,156.0,232.0,240.0,monocyte
508,_12_3571.jpeg,86.0,0.0,217.0,114.0,monocyte
509,_12_37.jpeg,88.0,59.0,237.0,189.0,monocyte
510,_12_3787.jpeg,114.0,0.0,250.0,72.0,monocyte
511,_12_3801.jpeg,99.0,59.0,224.0,171.0,monocyte
512,_12_3891.jpeg,116.0,97.0,218.0,226.0,monocyte
513,_12_3909.jpeg,4.0,6.0,151.0,133.0,monocyte
514,_12_3964.jpeg,73.0,157.0,206.0,240.0,monocyte
515,_12_4001.jpeg,88.0,102.0,192.0,226.0,monocyte
516,_12_4056.jpeg,82.0,51.0,198.0,170.0,monocyte
517,_12_4269.jpeg,155.0,125.0,305.0,240.0,monocyte
518,_12_4297.jpeg,154.0,147.0,261.0,240.0,monocyte
519,_12_4358.jpeg,31.0,165.0,146.0,240.0,monocyte
520,_12_4418.jpeg,143.0,167.0,267.0,240.0,monocyte
521,_12_443.jpeg,92.0,89.0,208.0,214.0,monocyte
522,_12_4487.jpeg,54.0,5.0,173.0,104.0,monocyte
523,_12_4555.jpeg,53.0,73.0,148.0,177.0,monocyte
524,_12_4651.jpeg,15.0,9.0,168.0,149.0,monocyte
525,_12_47.jpeg,114.0,5.0,260.0,132.0,monocyte
526,_12_4707.jpeg,0.0,46.0,139.0,187.0,monocyte
527,_12_4708.jpeg,131.0,100.0,284.0,240.0,monocyte
528,_12_4789.jpeg,107.0,159.0,215.0,240.0,monocyte
529,_12_4792.jpeg,55.0,44.0,177.0,157.0,monocyte
530,_12_4826.jpeg,6.0,75.0,118.0,167.0,monocyte
531,_12_4865.jpeg,29.0,155.0,155.0,240.0,monocyte
532,_12_4876.jpeg,117.0,125.0,243.0,240.0,monocyte
533,_12_4913.jpeg,78.0,0.0,194.0,88.0,monocyte
534,_12_4996.jpeg,65.0,138.0,174.0,240.0,monocyte
535,_12_5096.jpeg,119.0,66.0,236.0,190.0,monocyte
536,_12_5188.jpeg,88.0,14.0,196.0,146.0,monocyte
537,_12_5208.jpeg,27.0,0.0,139.0,93.0,monocyte
538,_12_5356.jpeg,24.0,29.0,186.0,174.0,monocyte
539,_12_5395.jpeg,79.0,157.0,184.0,240.0,monocyte
540,_12_5397.jpeg,73.0,160.0,191.0,240.0,monocyte
541,_12_5398.jpeg,41.0,33.0,192.0,161.0,monocyte
542,_12_5430.jpeg,112.0,52.0,224.0,182.0,monocyte
543,_12_5443.jpeg,28.0,31.0,188.0,167.0,monocyte
544,_12_5458.jpeg,146.0,105.0,243.0,197.0,monocyte
545,_12_5481.jpeg,53.0,0.0,208.0,111.0,monocyte
546,_12_5651.jpeg,196.0,68.0,308.0,161.0,monocyte
547,_12_5691.jpeg,78.0,0.0,188.0,85.0,monocyte
548,_12_5826.jpeg,48.0,0.0,171.0,70.0,monocyte
549,_12_5856.jpeg,117.0,22.0,233.0,167.0,monocyte
550,_12_5881.jpeg,130.0,169.0,246.0,240.0,monocyte
551,_12_6115.jpeg,99.0,5.0,237.0,128.0,monocyte
552,_12_6169.jpeg,97.0,0.0,193.0,66.0,monocyte
553,_12_6239.jpeg,5.0,30.0,162.0,169.0,monocyte
554,_12_6278.jpeg,89.0,113.0,235.0,240.0,monocyte
555,_12_6289.jpeg,133.0,56.0,287.0,191.0,monocyte
556,_12_6307.jpeg,124.0,0.0,239.0,88.0,monocyte
557,_12_637.jpeg,114.0,63.0,235.0,186.0,monocyte
558,_12_6387.jpeg,165.0,140.0,268.0,240.0,monocyte
559,_12_6388.jpeg,36.0,77.0,188.0,217.0,monocyte
560,_12_6417.jpeg,52.0,0.0,210.0,107.0,monocyte
561,_12_6428.jpeg,112.0,179.0,224.0,240.0,monocyte
562,_12_6481.jpeg,137.0,0.0,293.0,110.0,monocyte
563,_12_6736.jpeg,154.0,28.0,265.0,122.0,monocyte
564,_12_6753.jpeg,41.0,24.0,173.0,153.0,monocyte
565,_12_6780.jpeg,26.0,0.0,190.0,121.0,monocyte
566,_12_6877.jpeg,97.0,32.0,256.0,171.0,monocyte
567,_12_6945.jpeg,136.0,130.0,290.0,240.0,monocyte
568,_12_6952.jpeg,35.0,6.0,182.0,129.0,monocyte
569,_12_6969.jpeg,157.0,75.0,299.0,210.0,monocyte
570,_12_7041.jpeg,73.0,100.0,197.0,234.0,monocyte
571,_12_7061.jpeg,11.0,13.0,156.0,140.0,monocyte
572,_12_7110.jpeg,43.0,32.0,178.0,161.0,monocyte
573,_12_7167.jpeg,197.0,0.0,309.0,66.0,monocyte
574,_12_7226.jpeg,126.0,4.0,282.0,132.0,monocyte
575,_12_7359.jpeg,164.0,42.0,311.0,183.0,monocyte
576,_12_7500.jpeg,106.0,1.0,223.0,89.0,monocyte
577,_12_7513.jpeg,141.0,175.0,245.0,240.0,monocyte
578,_12_7593.jpeg,146.0,36.0,262.0,126.0,monocyte
579,_12_7681.jpeg,145.0,0.0,261.0,72.0,monocyte
580,_12_7733.jpeg,79.0,83.0,232.0,214.0,monocyte
581,_12_7750.jpeg,9.0,88.0,152.0,209.0,monocyte
582,_12_786.jpeg,115.0,58.0,223.0,175.0,monocyte
583,_12_7893.jpeg,118.0,177.0,220.0,240.0,monocyte
584,_12_7894.jpeg,43.0,67.0,187.0,206.0,monocyte
585,_12_8034.jpeg,120.0,76.0,238.0,199.0,monocyte
586,_12_804.jpeg,162.0,86.0,298.0,211.0,monocyte
587,_12_8124.jpeg,103.0,13.0,265.0,145.0,monocyte
588,_12_8255.jpeg,109.0,54.0,218.0,169.0,monocyte
589,_12_8278.jpeg,72.0,124.0,186.0,240.0,monocyte
590,_12_8318.jpeg,59.0,116.0,200.0,235.0,monocyte
591,_12_8331.jpeg,14.0,66.0,159.0,207.0,monocyte
592,_12_8387.jpeg,91.0,51.0,243.0,180.0,monocyte
593,_12_842.jpeg,24.0,124.0,133.0,240.0,monocyte
594,_12_844.jpeg,106.0,97.0,203.0,196.0,monocyte
595,_12_8608.jpeg,65.0,144.0,192.0,240.0,monocyte
596,_12_8657.jpeg,102.0,107.0,197.0,202.0,monocyte
597,_12_869.jpeg,123.0,0.0,246.0,88.0,monocyte
598,_12_8780.jpeg,43.0,38.0,184.0,162.0,monocyte
599,_12_8834.jpeg,144.0,104.0,264.0,197.0,monocyte
600,_12_890.jpeg,147.0,146.0,279.0,240.0,monocyte
601,_12_8911.jpeg,132.0,35.0,284.0,168.0,monocyte
602,_12_8938.jpeg,40.0,107.0,148.0,202.0,monocyte
603,_12_9052.jpeg,14.0,26.0,106.0,126.0,monocyte
604,_12_9078.jpeg,34.0,80.0,178.0,214.0,monocyte
605,_12_9151.jpeg,122.0,29.0,254.0,155.0,monocyte
606,_12_9321.jpeg,38.0,128.0,148.0,223.0,monocyte
607,_12_949.jpeg,8.0,43.0,103.0,144.0,monocyte
608,_12_9550.jpeg,112.0,42.0,241.0,158.0,monocyte
609,_12_9564.jpeg,33.0,129.0,143.0,223.0,monocyte
610,_12_9589.jpeg,0.0,58.0,49.0,172.0,monocyte
611,_12_9607.jpeg,132.0,79.0,250.0,200.0,monocyte
612,_12_9656.jpeg,158.0,0.0,309.0,114.0,monocyte
613,_12_968.jpeg,123.0,56.0,243.0,179.0,monocyte
614,_12_9820.jpeg,220.0,108.0,320.0,232.0,monocyte
615,_12_9877.jpeg,60.0,87.0,172.0,208.0,monocyte
616,_12_989.jpeg,57.0,100.0,174.0,189.0,monocyte
617,_12_9929.jpeg,118.0,77.0,235.0,198.0,monocyte
618,_13_1028.jpeg,133.0,0.0,281.0,115.0,monocyte
619,_13_1061.jpeg,73.0,50.0,190.0,173.0,monocyte
620,_13_1123.jpeg,85.0,50.0,200.0,180.0,monocyte
621,_13_120.jpeg,135.0,72.0,291.0,213.0,monocyte
622,_13_121.jpeg,89.0,130.0,226.0,240.0,monocyte
623,_13_1228.jpeg,151.0,83.0,316.0,214.0,monocyte
624,_13_1236.jpeg,41.0,127.0,188.0,240.0,monocyte
625,_13_1288.jpeg,152.0,0.0,307.0,118.0,monocyte
626,_13_1291.jpeg,143.0,84.0,283.0,210.0,monocyte
627,_13_1343.jpeg,163.0,7.0,301.0,126.0,monocyte
628,_13_1402.jpeg,28.0,14.0,177.0,135.0,monocyte
629,_13_1440.jpeg,120.0,0.0,229.0,78.0,monocyte
630,_13_1485.jpeg,28.0,0.0,126.0,105.0,monocyte
631,_13_1487.jpeg,94.0,67.0,222.0,177.0,monocyte
632,_13_150.jpeg,42.0,128.0,188.0,240.0,monocyte
633,_13_1928.jpeg,58.0,9.0,194.0,133.0,monocyte
634,_13_2045.jpeg,151.0,48.0,305.0,176.0,monocyte
635,_13_2082.jpeg,128.0,25.0,243.0,127.0,monocyte
636,_13_2088.jpeg,83.0,32.0,195.0,163.0,monocyte
637,_13_2276.jpeg,74.0,64.0,164.0,159.0,monocyte
638,_13_23.jpeg,161.0,39.0,309.0,186.0,monocyte
639,_13_2389.jpeg,,,,,monocyte
640,_13_248.jpeg,,,,,monocyte
641,_13_2595.jpeg,42.0,0.0,183.0,112.0,monocyte
642,_13_2740.jpeg,87.0,109.0,197.0,240.0,monocyte
643,_13_2787.jpeg,87.0,105.0,177.0,204.0,monocyte
644,_13_279.jpeg,147.0,113.0,306.0,236.0,monocyte
645,_13_2803.jpeg,160.0,0.0,255.0,82.0,monocyte
646,_13_2805.jpeg,165.0,0.0,311.0,134.0,monocyte
647,_13_2808.jpeg,126.0,0.0,276.0,104.0,monocyte
648,_13_2847.jpeg,49.0,166.0,178.0,240.0,monocyte
649,_13_2848.jpeg,49.0,115.0,154.0,204.0,monocyte
650,_13_3068.jpeg,75.0,0.0,174.0,100.0,monocyte
651,_13_3088.jpeg,37.0,118.0,176.0,236.0,monocyte
652,_13_3113.jpeg,157.0,104.0,312.0,240.0,monocyte
653,_13_3121.jpeg,94.0,0.0,231.0,103.0,monocyte
654,_13_3156.jpeg,113.0,49.0,224.0,158.0,monocyte
655,_13_3278.jpeg,71.0,14.0,199.0,129.0,monocyte
656,_13_3318.jpeg,120.0,11.0,251.0,135.0,monocyte
657,_13_3326.jpeg,71.0,12.0,202.0,134.0,monocyte
658,_13_3338.jpeg,46.0,0.0,165.0,74.0,monocyte
659,_13_3396.jpeg,49.0,120.0,153.0,225.0,monocyte
660,_13_3427.jpeg,172.0,44.0,264.0,135.0,monocyte
661,_13_351.jpeg,117.0,0.0,248.0,98.0,monocyte
662,_13_3528.jpeg,159.0,143.0,315.0,240.0,monocyte
663,_13_3576.jpeg,61.0,116.0,166.0,202.0,monocyte
664,_13_3582.jpeg,0.0,68.0,146.0,204.0,monocyte
665,_13_3640.jpeg,90.0,121.0,241.0,240.0,monocyte
666,_13_3672.jpeg,24.0,31.0,137.0,126.0,monocyte
667,_13_391.jpeg,160.0,33.0,309.0,170.0,monocyte
668,_13_4048.jpeg,96.0,55.0,209.0,181.0,monocyte
669,_13_4140.jpeg,208.0,45.0,314.0,145.0,monocyte
670,_13_4160.jpeg,46.0,108.0,166.0,230.0,monocyte
671,_13_4253.jpeg,194.0,33.0,304.0,128.0,monocyte
672,_13_4463.jpeg,132.0,9.0,277.0,147.0,monocyte
673,_13_447.jpeg,30.0,6.0,186.0,147.0,monocyte
674,_13_4484.jpeg,137.0,125.0,268.0,240.0,monocyte
675,_13_4511.jpeg,87.0,31.0,194.0,154.0,monocyte
676,_13_4551.jpeg,134.0,55.0,287.0,191.0,monocyte
677,_13_4587.jpeg,46.0,0.0,186.0,132.0,monocyte
678,_13_468.jpeg,0.0,155.0,83.0,240.0,monocyte
679,_13_4786.jpeg,,,,,monocyte
680,_13_4829.jpeg,139.0,47.0,281.0,174.0,monocyte
681,_13_483.jpeg,177.0,99.0,320.0,230.0,monocyte
682,_13_4874.jpeg,56.0,50.0,206.0,184.0,monocyte
683,_13_488.jpeg,0.0,106.0,47.0,216.0,monocyte
684,_13_496.jpeg,104.0,82.0,260.0,215.0,monocyte
685,_13_4977.jpeg,131.0,0.0,281.0,116.0,monocyte
686,_13_5007.jpeg,124.0,132.0,286.0,240.0,monocyte
687,_13_5194.jpeg,141.0,85.0,268.0,206.0,monocyte
688,_13_5234.jpeg,240.0,5.0,320.0,102.0,monocyte
689,_13_5238.jpeg,68.0,62.0,184.0,188.0,monocyte
690,_13_5277.jpeg,43.0,36.0,148.0,124.0,monocyte
691,_13_5395.jpeg,135.0,51.0,251.0,169.0,monocyte
692,_13_5443.jpeg,146.0,56.0,238.0,149.0,monocyte
693,_13_5475.jpeg,86.0,104.0,176.0,203.0,monocyte
694,_13_548.jpeg,10.0,123.0,149.0,240.0,monocyte
695,_13_5513.jpeg,140.0,34.0,247.0,128.0,monocyte
696,_13_5649.jpeg,61.0,20.0,163.0,99.0,monocyte
697,_13_5666.jpeg,104.0,0.0,227.0,91.0,monocyte
698,_13_5989.jpeg,162.0,3.0,307.0,128.0,monocyte
699,_13_6045.jpeg,57.0,110.0,213.0,240.0,monocyte
700,_13_6053.jpeg,133.0,69.0,269.0,184.0,monocyte
701,_13_6126.jpeg,154.0,0.0,265.0,84.0,monocyte
702,_13_6165.jpeg,47.0,88.0,184.0,233.0,monocyte
703,_13_6247.jpeg,27.0,68.0,182.0,207.0,monocyte
704,_13_6267.jpeg,53.0,13.0,180.0,137.0,monocyte
705,_13_6300.jpeg,74.0,6.0,188.0,135.0,monocyte
706,_13_6362.jpeg,51.0,0.0,209.0,113.0,monocyte
707,_13_6364.jpeg,78.0,0.0,241.0,117.0,monocyte
708,_13_637.jpeg,151.0,94.0,248.0,190.0,monocyte
709,_13_6488.jpeg,164.0,30.0,311.0,165.0,monocyte
710,_13_6503.jpeg,164.0,107.0,270.0,200.0,monocyte
711,_13_6598.jpeg,37.0,0.0,189.0,107.0,monocyte
712,_13_6612.jpeg,17.0,5.0,159.0,126.0,monocyte
713,_13_6625.jpeg,104.0,59.0,257.0,199.0,monocyte
714,_13_6668.jpeg,92.0,71.0,180.0,176.0,monocyte
715,_13_6679.jpeg,94.0,143.0,228.0,240.0,monocyte
716,_13_6764.jpeg,53.0,180.0,175.0,240.0,monocyte
717,_13_6782.jpeg,134.0,92.0,251.0,201.0,monocyte
718,_13_6809.jpeg,126.0,124.0,233.0,240.0,monocyte
719,_13_6867.jpeg,31.0,95.0,185.0,240.0,monocyte
720,_13_6977.jpeg,74.0,127.0,199.0,240.0,monocyte
721,_13_7000.jpeg,99.0,43.0,220.0,152.0,monocyte
722,_13_7035.jpeg,142.0,161.0,247.0,240.0,monocyte
723,_13_7054.jpeg,172.0,135.0,311.0,240.0,monocyte
724,_13_735.jpeg,171.0,145.0,298.0,240.0,monocyte
725,_13_7521.jpeg,129.0,35.0,253.0,161.0,monocyte
726,_13_7562.jpeg,39.0,101.0,180.0,226.0,monocyte
727,_13_7570.jpeg,165.0,0.0,262.0,103.0,monocyte
728,_13_7613.jpeg,206.0,64.0,312.0,167.0,monocyte
729,_13_7620.jpeg,15.0,0.0,158.0,137.0,monocyte
730,_13_7678.jpeg,157.0,16.0,305.0,166.0,monocyte
731,_13_7730.jpeg,47.0,118.0,209.0,238.0,monocyte
732,_13_7763.jpeg,112.0,60.0,238.0,182.0,monocyte
733,_13_7781.jpeg,0.0,9.0,131.0,143.0,monocyte
734,_13_7805.jpeg,44.0,75.0,189.0,204.0,monocyte
735,_13_7824.jpeg,29.0,113.0,150.0,229.0,monocyte
736,_13_784.jpeg,75.0,138.0,237.0,240.0,monocyte
737,_13_7882.jpeg,85.0,65.0,198.0,176.0,monocyte
738,_13_7883.jpeg,144.0,151.0,282.0,240.0,monocyte
739,_13_8081.jpeg,202.0,159.0,316.0,240.0,monocyte
740,_13_8109.jpeg,154.0,41.0,248.0,129.0,monocyte
741,_13_8145.jpeg,162.0,13.0,273.0,99.0,monocyte
742,_13_8163.jpeg,236.0,115.0,320.0,227.0,monocyte
743,_13_8259.jpeg,138.0,49.0,294.0,186.0,monocyte
744,_13_853.jpeg,84.0,67.0,201.0,180.0,monocyte
745,_13_8660.jpeg,103.0,0.0,232.0,66.0,monocyte
746,_13_874.jpeg,86.0,60.0,195.0,176.0,monocyte
747,_13_8755.jpeg,166.0,122.0,289.0,240.0,monocyte
748,_13_8765.jpeg,95.0,47.0,207.0,180.0,monocyte
749,_13_891.jpeg,77.0,178.0,202.0,240.0,monocyte
750,_13_8918.jpeg,158.0,4.0,271.0,89.0,monocyte
751,_13_8936.jpeg,73.0,46.0,196.0,162.0,monocyte
752,_13_8953.jpeg,97.0,11.0,208.0,142.0,monocyte
753,_13_8962.jpeg,152.0,110.0,314.0,240.0,monocyte
754,_13_9018.jpeg,30.0,7.0,144.0,120.0,monocyte
755,_13_9054.jpeg,92.0,65.0,209.0,179.0,monocyte
756,_13_91.jpeg,107.0,111.0,266.0,240.0,monocyte
757,_13_9138.jpeg,89.0,63.0,212.0,176.0,monocyte
758,_13_9139.jpeg,24.0,0.0,156.0,72.0,monocyte
759,_13_915.jpeg,169.0,32.0,269.0,121.0,monocyte
760,_13_9177.jpeg,40.0,0.0,184.0,101.0,monocyte
761,_13_9270.jpeg,176.0,0.0,272.0,85.0,monocyte
762,_13_9280.jpeg,149.0,62.0,304.0,189.0,monocyte
763,_13_929.jpeg,0.0,86.0,45.0,193.0,monocyte
764,_13_9357.jpeg,57.0,23.0,201.0,152.0,monocyte
765,_13_942.jpeg,228.0,44.0,320.0,157.0,monocyte
766,_13_9432.jpeg,118.0,32.0,237.0,163.0,monocyte
767,_13_9467.jpeg,121.0,138.0,296.0,240.0,monocyte
768,_13_949.jpeg,109.0,66.0,225.0,184.0,monocyte
769,_13_9640.jpeg,149.0,0.0,267.0,55.0,monocyte
770,_13_9738.jpeg,26.0,0.0,177.0,109.0,monocyte
771,_13_9782.jpeg,158.0,117.0,265.0,201.0,monocyte
772,_13_9786.jpeg,100.0,91.0,183.0,179.0,monocyte
773,_14_1040.jpeg,128.0,105.0,275.0,229.0,monocyte
774,_14_1078.jpeg,215.0,23.0,320.0,165.0,monocyte
775,_14_1127.jpeg,41.0,41.0,167.0,162.0,monocyte
776,_14_1129.jpeg,66.0,59.0,185.0,174.0,monocyte
777,_14_1153.jpeg,58.0,119.0,219.0,240.0,monocyte
778,_14_117.jpeg,165.0,71.0,306.0,204.0,monocyte
779,_14_1205.jpeg,132.0,103.0,282.0,233.0,monocyte
780,_14_1312.jpeg,128.0,0.0,236.0,72.0,monocyte
781,_14_1348.jpeg,68.0,82.0,157.0,178.0,monocyte
782,_14_1356.jpeg,141.0,166.0,267.0,240.0,monocyte
783,_14_1439.jpeg,202.0,90.0,307.0,178.0,monocyte
784,_14_1514.jpeg,136.0,30.0,246.0,124.0,monocyte
785,_14_1640.jpeg,14.0,10.0,163.0,141.0,monocyte
786,_14_1643.jpeg,35.0,84.0,178.0,221.0,monocyte
787,_14_1723.jpeg,128.0,108.0,287.0,240.0,monocyte
788,_14_1761.jpeg,112.0,67.0,238.0,185.0,monocyte
789,_14_1830.jpeg,,,,,monocyte
790,_14_1836.jpeg,73.0,166.0,189.0,240.0,monocyte
791,_14_1840.jpeg,105.0,70.0,220.0,181.0,monocyte
792,_14_1845.jpeg,54.0,135.0,169.0,225.0,monocyte
793,_14_1949.jpeg,0.0,3.0,89.0,94.0,monocyte
794,_14_1974.jpeg,130.0,60.0,292.0,197.0,monocyte
795,_14_1991.jpeg,122.0,51.0,232.0,178.0,monocyte
796,_14_2021.jpeg,103.0,53.0,257.0,194.0,monocyte
797,_14_2055.jpeg,126.0,159.0,255.0,240.0,monocyte
798,_14_2141.jpeg,38.0,34.0,193.0,168.0,monocyte
799,_14_2161.jpeg,114.0,57.0,266.0,192.0,monocyte
800,_14_2240.jpeg,67.0,125.0,184.0,215.0,monocyte
801,_14_2335.jpeg,123.0,54.0,210.0,147.0,monocyte
802,_14_2413.jpeg,61.0,68.0,176.0,181.0,monocyte
803,_14_2543.jpeg,39.0,132.0,182.0,240.0,monocyte
804,_14_2555.jpeg,134.0,72.0,288.0,212.0,monocyte
805,_14_2576.jpeg,92.0,86.0,210.0,215.0,monocyte
806,_14_2621.jpeg,75.0,0.0,176.0,96.0,monocyte
807,_14_2686.jpeg,237.0,10.0,320.0,117.0,monocyte
808,_14_275.jpeg,0.0,34.0,110.0,162.0,monocyte
809,_14_2764.jpeg,66.0,0.0,193.0,67.0,monocyte
810,_14_2807.jpeg,120.0,0.0,240.0,57.0,monocyte
811,_14_2827.jpeg,162.0,100.0,273.0,191.0,monocyte
812,_14_296.jpeg,88.0,17.0,218.0,135.0,monocyte
813,_14_2984.jpeg,120.0,0.0,245.0,72.0,monocyte
814,_14_3061.jpeg,112.0,118.0,263.0,235.0,monocyte
815,_14_3160.jpeg,36.0,15.0,185.0,164.0,monocyte
816,_14_3169.jpeg,124.0,0.0,236.0,65.0,monocyte
817,_14_3243.jpeg,153.0,85.0,314.0,219.0,monocyte
818,_14_3253.jpeg,156.0,164.0,261.0,240.0,monocyte
819,_14_3373.jpeg,0.0,24.0,78.0,119.0,monocyte
820,_14_3376.jpeg,131.0,32.0,289.0,168.0,monocyte
821,_14_3410.jpeg,112.0,137.0,296.0,240.0,monocyte
822,_14_3428.jpeg,184.0,28.0,320.0,170.0,monocyte
823,_14_3660.jpeg,123.0,21.0,234.0,123.0,monocyte
824,_14_3705.jpeg,159.0,129.0,275.0,223.0,monocyte
825,_14_3774.jpeg,32.0,0.0,182.0,116.0,monocyte
826,_14_3825.jpeg,91.0,67.0,221.0,184.0,monocyte
827,_14_3840.jpeg,92.0,125.0,196.0,240.0,monocyte
828,_14_3842.jpeg,149.0,43.0,248.0,135.0,monocyte
829,_14_3856.jpeg,47.0,0.0,173.0,65.0,monocyte
830,_14_3881.jpeg,128.0,95.0,248.0,200.0,monocyte
831,_14_3973.jpeg,21.0,50.0,135.0,145.0,monocyte
832,_14_4027.jpeg,35.0,123.0,153.0,240.0,monocyte
833,_14_4075.jpeg,234.0,43.0,320.0,152.0,monocyte
834,_14_4124.jpeg,143.0,83.0,287.0,213.0,monocyte
835,_14_4126.jpeg,88.0,65.0,200.0,178.0,monocyte
836,_14_4237.jpeg,128.0,4.0,224.0,107.0,monocyte
837,_14_4292.jpeg,171.0,0.0,292.0,64.0,monocyte
838,_14_4357.jpeg,31.0,100.0,147.0,195.0,monocyte
839,_14_4456.jpeg,129.0,36.0,243.0,157.0,monocyte
840,_14_4507.jpeg,36.0,77.0,178.0,212.0,monocyte
841,_14_4519.jpeg,100.0,0.0,225.0,90.0,monocyte
842,_14_4541.jpeg,118.0,62.0,248.0,175.0,monocyte
843,_14_4566.jpeg,64.0,25.0,189.0,162.0,monocyte
